Source;Target;verbindungenProTag;relativeAnzahlVerspaeteteAbfahrt;relativeAnzahlVerspaeteteAnkunft;durchschnittlicheAbfahrtsverspaetung;durchschnittlicheAnkunftsverspaetung;durchschnittlicheAbfahrtsverspaetungNurVerspaetete;durchschnittlicheAnkunftsverspaetungNurVerspaetete
467;466;38;0.7105263157894737;0.34210526315789475;36;27;50;81
467;468;38;0.9473684210526315;0.15789473684210525;66;9;70;62
468;13;19;0.5789473684210527;0.5263157894736842;44;41;77;78
468;467;38;0.34210526315789475;0.0;28;0;82;0
468;898;39;0.6666666666666666;0.10256410256410256;38;6;58;58
468;914;18;0.6666666666666666;0.6666666666666666;47;54;71;82
468;915;25;0.6;0.12;76;5;127;49
468;977;6;0.0;0.0;0;0;0;0
468;978;12;0.16666666666666666;0.0;1;0;6;0
469;463;20;0.95;0.9;89;65;94;73
469;470;19;0.9473684210526315;0.6842105263157895;52;35;55;51
470;82;2;0.5;0.5;105;93;210;186
470;464;21;0.9047619047619048;0.8571428571428571;84;60;93;70
470;469;20;0.95;0.95;109;81;114;85
471;464;25;0.96;0.24;34;28;35;116
471;465;23;0.9130434782608695;0.782608695652174;57;33;62;42
472;13;1;0.0;0.0;0;0;0;0
472;73;1;0.0;0.0;0;0;0;0
472;870;76;0.5789473684210527;0.3026315789473684;59;31;102;103
472;871;38;0.8421052631578947;0.47368421052631576;106;47;125;101
472;876;40;0.825;0.275;96;42;117;152
473;4;59;0.9661016949152542;0.8305084745762712;127;95;132;114
473;94;59;0.7627118644067796;0.3559322033898305;47;28;62;81
474;180;46;0.9782608695652174;0.9130434782608695;196;122;201;134
474;475;45;0.9777777777777777;0.3111111111111111;157;25;160;81
475;474;46;0.8695652173913043;0.6521739130434783;104;61;120;93
475;476;8;0.0;0.125;0;9;0;75
475;495;44;0.7954545454545454;0.1590909090909091;39;16;50;104
476;475;8;0.625;0.5;77;31;123;63
476;477;8;0.875;0.5;74;14;85;28
477;476;8;0.875;0.75;83;68;95;91
477;478;8;0.25;0.0;8;0;35;0
478;477;8;0.875;0.75;157;104;179;138
478;479;8;0.125;0.0;10;0;85;0
479;478;8;0.875;0.75;257;104;294;139
479;480;8;0.75;0.0;37;0;50;0
480;479;8;0.875;0.75;150;121;172;162
480;481;8;0.25;0.0;12;0;51;0
481;480;8;0.875;0.75;184;111;211;149
481;482;8;0.125;0.125;4;1;36;12
482;481;8;0.5;0.75;55;78;110;104
482;483;8;0.125;0.125;5;2;46;22
483;482;8;0.375;0.25;33;26;90;106
484;94;35;0.3142857142857143;0.2571428571428571;55;60;175;235
484;485;35;0.7428571428571429;0.7428571428571429;52;74;71;100
485;484;34;0.20588235294117646;0.35294117647058826;58;68;281;193
485;487;1;0.0;0.0;0;0;0;0
486;13;14;0.9285714285714286;0.5714285714285714;99;47;106;82
486;73;14;0.7142857142857143;0.7142857142857143;99;98;139;137
486;472;1;0.0;0.0;0;0;0;0
486;872;39;0.9743589743589743;0.7435897435897436;105;49;108;66
486;873;38;0.8157894736842105;0.631578947368421;108;67;133;107
487;484;1;0.0;0.0;0;0;0;0
488;96;61;0.45901639344262296;0.2459016393442623;26;20;56;82
488;489;39;0.4358974358974359;0.28205128205128205;29;20;67;73
489;96;1;0.0;0.0;0;0;0;0
489;488;41;0.8048780487804879;0.14634146341463414;41;20;51;139
489;494;17;0.6470588235294118;0.29411764705882354;40;28;63;97
490;491;18;0.1111111111111111;0.05555555555555555;5;2;46;36
490;534;15;0.4666666666666667;0.3333333333333333;40;37;87;113
491;490;17;0.9411764705882353;0.5294117647058824;101;44;108;83
491;492;18;0.6666666666666666;0.1111111111111111;52;20;78;183
492;491;17;0.4117647058823529;0.17647058823529413;39;23;96;131
492;493;18;0.2222222222222222;0.1111111111111111;34;28;156;258
493;492;17;0.9411764705882353;0.17647058823529413;74;21;78;123
493;494;18;0.7222222222222222;0.1111111111111111;55;27;77;243
494;489;18;0.9444444444444444;0.8333333333333334;131;83;139;100
494;493;17;0.9411764705882353;0.8235294117647058;87;64;92;77
495;475;46;0.9782608695652174;0.30434782608695654;142;22;145;73
495;496;44;0.9772727272727273;0.9772727272727273;382;131;391;134
496;495;46;0.9782608695652174;0.9782608695652174;318;126;325;129
496;497;44;0.9772727272727273;0.7954545454545454;264;75;271;95
497;496;46;0.9782608695652174;0.6086956521739131;92;32;94;54
497;498;44;0.9318181818181818;0.7954545454545454;136;84;146;105
498;497;46;0.717391304347826;0.0;33;0;46;0
499;500;29;0.0;0.0;0;0;0;0
500;499;29;0.034482758620689655;0.034482758620689655;2;1;63;45
500;501;29;0.0;0.0;0;0;0;0
501;103;29;0.0;0.0;0;0;0;0
501;500;29;0.034482758620689655;0.034482758620689655;2;2;76;58
502;17;18;0.5555555555555556;0.5555555555555556;148;151;267;272
502;503;3;0.3333333333333333;0.0;111;0;335;0
502;965;18;0.5;0.4444444444444444;90;79;180;178
503;502;3;0.6666666666666666;0.0;99;0;149;0
504;505;40;0.675;0.4;123;67;183;169
504;1548;19;0.6842105263157895;0.5789473684210527;149;113;218;196
505;120;40;0.95;0.95;188;259;198;273
505;504;41;0.9024390243902439;0.9024390243902439;198;226;220;250
506;145;35;0.9714285714285714;0.9714285714285714;248;200;255;206
506;507;44;0.75;0.6363636363636364;187;156;249;246
507;506;35;0.9714285714285714;0.9714285714285714;210;165;217;170
507;508;44;0.75;0.7045454545454546;201;170;268;241
508;16;44;0.7727272727272727;0.75;228;194;295;259
508;507;35;0.9714285714285714;0.8857142857142857;180;137;186;155
509;3;19;0.7368421052631579;0.10526315789473684;37;4;50;46
509;111;19;0.7368421052631579;0.3684210526315789;81;28;110;78
509;731;16;0.0625;0.0;0;0;0;0
509;732;55;0.18181818181818182;0.0;13;0;76;0
509;1317;55;0.8727272727272727;0.38181818181818183;66;30;76;79
509;1321;56;0.8214285714285714;0.5;56;27;68;54
510;3;19;0.7894736842105263;0.5789473684210527;68;40;86;69
510;511;19;0.2631578947368421;0.15789473684210525;9;5;37;36
510;1310;40;0.45;0.425;37;36;82;86
510;1311;40;0.65;0.35;39;14;60;41
511;2;19;0.7894736842105263;0.3157894736842105;70;13;89;43
511;510;19;0.7368421052631579;0.5263157894736842;56;29;76;56
511;1310;40;0.175;0.0;7;0;43;0
511;1312;20;0.9;0.4;60;18;66;45
512;40;72;0.8888888888888888;0.4027777777777778;54;17;61;43
512;41;30;0.9;0.6;64;41;71;68
512;513;42;0.9285714285714286;0.5952380952380952;74;46;80;78
513;41;42;0.9523809523809523;0.7142857142857143;117;61;123;85
513;512;39;0.9230769230769231;0.38461538461538464;61;19;67;51
514;13;35;0.5428571428571428;0.5142857142857142;21;21;39;41
514;100;41;0.5121951219512195;0.6829268292682927;21;51;42;75
514;517;6;0.8333333333333334;0.8333333333333334;37;49;45;59
514;518;38;0.23684210526315788;0.34210526315789475;11;17;46;51
514;883;65;0.5384615384615384;0.3384615384615385;44;24;83;72
514;973;20;0.1;0.0;10;0;101;0
515;516;71;0.647887323943662;0.7183098591549296;47;52;73;72
515;625;1;0.0;0.0;0;0;0;0
515;846;88;0.4659090909090909;0.38636363636363635;36;21;77;56
515;847;21;0.9047619047619048;0.8571428571428571;156;102;172;119
515;1659;72;0.8888888888888888;0.2361111111111111;39;6;43;27
515;1670;71;0.5070422535211268;0.11267605633802817;12;2;25;19
516;515;68;0.7205882352941176;0.6176470588235294;78;41;108;66
516;517;47;0.9361702127659575;0.6808510638297872;83;44;88;65
517;514;6;0.8333333333333334;0.8333333333333334;94;45;112;55
517;516;44;0.9772727272727273;0.9318181818181818;102;55;104;59
517;518;41;0.9512195121951219;0.8536585365853658;115;64;121;75
518;514;41;0.9512195121951219;0.926829268292683;125;94;131;102
518;517;38;0.9736842105263158;0.5789473684210527;89;21;91;37
519;33;19;0.631578947368421;0.10526315789473684;19;1;31;17
519;40;14;0.5714285714285714;0.21428571428571427;35;15;61;70
519;520;25;0.48;0.24;45;31;94;131
519;1605;19;0.8421052631578947;0.21052631578947367;35;6;42;32
520;40;5;0.2;0.0;4;0;23;0
520;519;20;0.95;0.45;72;19;76;43
520;1606;20;0.3;0.3;35;37;119;124
521;100;18;0.7777777777777778;0.4444444444444444;111;54;143;123
521;522;14;0.7142857142857143;0.6428571428571429;76;53;106;83
521;524;22;0.7272727272727273;0.18181818181818182;65;24;90;133
521;547;22;0.3181818181818182;0.0;13;0;41;0
521;559;30;0.6;0.06666666666666667;47;0;78;10
522;521;15;0.7333333333333333;0.6666666666666666;65;48;89;72
522;523;14;0.8571428571428571;0.7142857142857143;89;40;104;56
522;525;21;0.47619047619047616;0.3333333333333333;37;21;79;64
522;526;22;0.4090909090909091;0.45454545454545453;49;47;120;103
523;201;14;0.7857142857142857;0.7857142857142857;71;64;90;81
523;522;15;0.6666666666666666;0.6666666666666666;41;29;61;43
523;527;21;0.23809523809523808;0.047619047619047616;16;0;69;7
523;528;22;0.45454545454545453;0.36363636363636365;35;36;78;101
524;521;21;0.9523809523809523;0.8571428571428571;250;65;262;76
524;525;22;0.9545454545454546;0.7272727272727273;185;66;194;91
525;522;22;0.9090909090909091;0.8181818181818182;99;74;109;91
525;524;21;0.8095238095238095;0.9523809523809523;56;166;70;174
526;522;21;0.9047619047619048;0.14285714285714285;55;10;61;70
526;527;22;0.9545454545454546;0.4090909090909091;88;51;92;125
527;523;22;0.8636363636363636;0.45454545454545453;69;52;79;116
527;526;21;0.9523809523809523;0.19047619047619047;227;10;238;56
528;523;20;0.75;0.2;28;5;37;26
528;529;22;0.9545454545454546;0.45454545454545453;192;19;202;42
529;201;22;0.3181818181818182;0.2727272727272727;28;19;90;72
529;528;20;0.2;0.15;5;3;26;22
530;101;36;0.8611111111111112;0.9166666666666666;77;87;90;95
530;531;37;0.8378378378378378;0.7297297297297297;61;62;73;85
530;533;1;0.0;0.0;0;0;0;0
531;530;37;0.8918918918918919;0.7297297297297297;80;25;90;35
531;532;37;0.8918918918918919;0.8918918918918919;72;67;81;76
532;201;37;0.8918918918918919;0.7027027027027027;83;49;93;70
532;531;37;0.7027027027027027;0.40540540540540543;22;8;32;20
533;101;1;0.0;0.0;0;0;0;0
533;536;33;0.18181818181818182;0.0;6;0;33;0
534;357;15;0.6666666666666666;0.2;36;23;55;115
534;490;15;0.6;0.06666666666666667;27;2;45;40
534;1156;29;0.7241379310344828;0.0;41;0;57;0
535;112;17;0.4117647058823529;0.7647058823529411;10;19;26;25
535;161;16;0.4375;0.4375;34;31;79;72
535;301;38;0.34210526315789475;0.3684210526315789;35;37;104;100
535;622;38;0.5526315789473685;0.5;35;29;64;59
536;101;33;0.9696969696969697;0.21212121212121213;101;8;104;37
536;533;33;0.9696969696969697;0.6666666666666666;111;58;115;87
537;538;33;0.2727272727272727;0.2727272727272727;29;41;108;150
537;546;29;0.0;0.0;0;0;0;0
538;537;33;0.030303030303030304;0.0;6;0;226;0
539;101;48;0.75;0.4375;59;44;78;101
539;540;48;0.9375;0.375;50;22;53;59
540;539;48;0.5;0.5625;52;60;105;106
540;541;29;0.7586206896551724;0.7931034482758621;73;43;96;54
540;550;19;0.7368421052631579;0.8421052631578947;32;45;43;53
541;540;29;0.9655172413793104;0.13793103448275862;258;15;267;113
541;542;29;0.9655172413793104;0.2413793103448276;328;18;340;75
542;541;29;0.8275862068965517;0.8620689655172413;92;78;112;90
542;543;29;0.9655172413793104;0.5517241379310345;141;78;146;142
543;203;29;0.9655172413793104;0.896551724137931;171;123;177;138
543;542;29;0.9655172413793104;0.9655172413793104;125;80;129;83
544;203;29;0.41379310344827586;0.41379310344827586;39;48;95;117
544;545;29;0.9655172413793104;0.5172413793103449;82;68;85;133
545;544;29;0.5517241379310345;0.0;52;0;94;0
545;546;29;0.3103448275862069;0.5172413793103449;49;68;159;132
546;537;29;0.3103448275862069;0.3103448275862069;46;40;149;131
546;545;29;0.0;0.0;0;0;0;0
547;521;20;0.95;0.35;222;27;233;78
547;548;22;0.9545454545454546;0.0;83;0;86;0
548;100;1;0.0;0.0;0;0;0;0
548;547;20;0.6;0.45;43;35;72;78
548;549;21;0.5714285714285714;0.47619047619047616;47;30;82;64
549;100;21;0.9523809523809523;0.42857142857142855;122;31;129;73
549;548;20;0.95;0.9;294;73;310;81
550;540;19;0.9473684210526315;0.7894736842105263;140;91;147;115
550;551;19;0.9473684210526315;0.47368421052631576;72;25;76;54
551;550;19;0.9473684210526315;0.8421052631578947;127;88;134;105
551;552;19;0.9473684210526315;0.9473684210526315;70;58;74;61
552;551;19;0.9473684210526315;0.631578947368421;97;59;103;94
552;553;19;0.9473684210526315;0.8947368421052632;110;54;116;60
553;552;19;0.47368421052631576;0.10526315789473684;53;29;113;278
553;554;4;0.75;0.5;169;85;226;171
554;553;4;0.75;0.5;189;171;252;342
554;555;4;0.75;0.75;225;196;300;262
555;426;4;0.75;0.75;167;198;222;264
555;554;4;0.5;0.5;166;149;333;299
556;557;30;0.6666666666666666;0.26666666666666666;48;32;72;121
556;560;22;0.5454545454545454;0.5454545454545454;52;48;96;88
557;556;30;0.9666666666666667;0.9666666666666667;98;77;101;79
557;558;30;0.6666666666666666;0.6666666666666666;61;46;92;69
558;557;30;0.9666666666666667;0.5666666666666667;73;45;76;79
558;559;30;0.9666666666666667;0.7;98;71;102;102
559;521;30;0.9333333333333333;0.7666666666666667;131;78;141;102
559;558;30;0.5333333333333333;0.8;53;77;99;96
559;1049;30;0.0;0.0;0;0;0;0
560;556;21;0.9047619047619048;0.9047619047619048;66;40;73;44
560;561;22;0.9545454545454546;0.6363636363636364;96;66;101;103
561;114;22;0.8181818181818182;0.45454545454545453;137;51;167;112
561;560;21;0.6190476190476191;0.19047619047619047;43;16;70;84
562;101;27;0.9629629629629629;0.6296296296296297;128;82;132;130
562;563;27;0.9629629629629629;0.8518518518518519;101;43;105;50
563;562;27;0.9629629629629629;0.8518518518518519;177;110;184;130
563;564;27;0.9629629629629629;0.37037037037037035;86;27;89;73
564;563;27;0.9629629629629629;0.6666666666666666;163;84;169;127
564;565;27;0.9629629629629629;0.9259259259259259;105;58;109;62
565;564;27;0.8518518518518519;0.48148148148148145;107;52;126;109
565;566;27;0.7777777777777778;0.25925925925925924;53;15;68;61
566;565;27;0.9629629629629629;0.8518518518518519;146;99;152;117
566;567;27;0.9629629629629629;0.5925925925925926;95;38;98;65
567;566;27;0.9629629629629629;0.7407407407407407;106;60;110;81
567;568;27;0.9629629629629629;0.9629629629629629;218;112;226;116
568;567;27;0.7777777777777778;0.7407407407407407;75;59;97;80
568;569;27;0.8518518518518519;0.6296296296296297;91;48;106;76
569;100;27;0.7407407407407407;0.48148148148148145;57;30;77;63
569;568;27;0.9629629629629629;0.5185185185185185;96;37;100;71
570;104;68;0.9852941176470589;0.9117647058823529;212;161;215;176
570;571;30;0.9333333333333333;0.7666666666666667;140;77;150;100
570;580;39;0.9743589743589743;0.7692307692307693;86;58;89;76
571;570;30;0.7;0.5333333333333333;125;80;178;151
571;572;24;0.9583333333333334;0.7916666666666666;143;91;149;115
572;571;24;0.8333333333333334;0.75;193;137;232;183
572;573;21;0.9047619047619048;0.9523809523809523;200;161;221;169
573;572;21;0.9047619047619048;0.5714285714285714;189;55;209;97
573;574;21;0.9047619047619048;0.8095238095238095;257;98;284;121
574;573;21;0.7142857142857143;0.38095238095238093;89;28;125;74
574;575;21;0.9047619047619048;0.5714285714285714;128;81;142;142
575;574;21;0.7142857142857143;0.47619047619047616;77;33;108;70
575;576;18;0.9444444444444444;0.5555555555555556;171;84;181;152
576;575;19;0.8947368421052632;0.2631578947368421;166;14;185;55
576;577;18;0.9444444444444444;0.9444444444444444;399;177;422;187
577;576;19;0.9473684210526315;0.9473684210526315;336;133;354;140
577;578;18;0.9444444444444444;0.3333333333333333;229;68;242;205
578;577;19;0.9473684210526315;0.7894736842105263;127;76;134;96
578;579;18;0.9444444444444444;0.7777777777777778;156;142;165;183
579;114;18;0.9444444444444444;0.9444444444444444;337;162;357;171
579;578;19;0.9473684210526315;0.3684210526315789;166;21;175;57
580;570;38;0.9736842105263158;0.2894736842105263;149;36;153;125
580;581;39;0.9487179487179487;0.1794871794871795;91;25;96;141
581;580;38;0.631578947368421;0.6842105263157895;89;101;142;148
581;582;39;0.9743589743589743;0.9743589743589743;147;96;151;99
582;581;38;0.7894736842105263;0.7631578947368421;115;106;146;139
582;583;39;0.8717948717948718;0.5897435897435898;76;61;87;103
583;105;39;0.9230769230769231;0.6410256410256411;79;57;85;90
583;582;38;0.9210526315789473;0.631578947368421;122;84;132;134
584;105;38;0.8947368421052632;0.5;107;63;120;127
584;585;39;0.8205128205128205;0.46153846153846156;75;40;92;87
585;584;38;0.9736842105263158;0.868421052631579;166;130;170;150
585;586;39;0.9743589743589743;0.5384615384615384;132;52;135;97
586;585;38;0.9736842105263158;0.5;160;64;165;128
586;587;39;0.9743589743589743;0.5897435897435898;169;70;173;120
587;100;39;0.9487179487179487;0.6923076923076923;152;75;160;109
587;586;38;0.9473684210526315;0.7631578947368421;136;100;143;132
588;14;40;0.975;0.625;153;103;157;166
588;589;39;0.8974358974358975;0.5384615384615384;73;41;82;76
589;588;40;0.625;0.45;98;78;157;174
589;590;39;0.8974358974358975;0.6666666666666666;105;65;118;97
590;589;40;0.9;0.825;152;124;169;150
590;591;39;0.9487179487179487;0.7435897435897436;122;79;128;107
591;590;40;0.725;0.575;116;95;161;166
591;592;39;0.6410256410256411;0.7435897435897436;73;65;114;87
592;103;39;0.9487179487179487;0.5897435897435898;101;67;107;114
592;591;40;0.975;0.75;148;113;152;151
593;103;40;0.875;0.725;144;108;165;149
593;594;39;0.9230769230769231;0.7948717948717948;119;76;129;96
593;1589;36;0.7222222222222222;0.4722222222222222;89;64;123;136
593;1590;73;0.7534246575342466;0.5616438356164384;87;72;115;128
593;1591;37;0.918918918918919;0.5675675675675675;86;53;94;94
594;593;40;0.875;0.625;123;96;140;154
594;595;39;0.8974358974358975;0.8205128205128205;129;82;144;100
595;594;40;0.9;0.55;118;83;131;151
595;596;39;0.9743589743589743;0.9487179487179487;176;150;181;159
596;104;39;0.9743589743589743;0.8461538461538461;174;125;179;148
596;595;40;0.975;0.85;143;96;147;113
597;161;37;0.8648648648648649;0.7567567567567568;61;52;71;69
597;598;37;0.8108108108108109;0.8648648648648649;48;43;59;50
598;284;37;0.918918918918919;0.7837837837837838;68;44;74;56
598;597;37;0.918918918918919;0.8108108108108109;82;52;89;64
599;112;39;0.9487179487179487;0.8717948717948718;112;103;118;118
599;600;39;0.9487179487179487;0.5897435897435898;111;71;117;120
600;14;18;0.9444444444444444;0.8888888888888888;163;133;172;149
600;599;39;0.8974358974358975;0.6923076923076923;111;64;124;92
600;601;21;0.9523809523809523;0.9047619047619048;74;54;78;60
601;14;21;0.38095238095238093;0.19047619047619047;25;18;65;95
601;600;21;0.9523809523809523;0.9047619047619048;87;62;92;69
602;384;30;0.5;0.3333333333333333;62;36;124;108
602;603;29;0.7931034482758621;0.7931034482758621;70;63;88;80
603;602;29;0.9655172413793104;0.8275862068965517;114;66;118;79
603;604;29;0.7931034482758621;0.5862068965517241;81;50;102;86
604;407;29;0.9310344827586207;0.7931034482758621;135;94;145;118
604;603;29;0.9655172413793104;0.9310344827586207;120;70;124;75
605;279;27;0.9629629629629629;0.9259259259259259;129;101;134;110
605;606;28;0.8928571428571429;0.6785714285714286;94;64;105;94
606;605;27;0.8518518518518519;0.5555555555555556;86;48;101;87
606;607;28;0.9642857142857143;0.8571428571428571;131;82;136;96
607;279;12;0.75;0.3333333333333333;35;17;46;52
607;606;27;0.8148148148148148;0.5185185185185185;74;45;91;87
607;608;39;0.6153846153846154;0.48717948717948717;63;47;103;97
608;98;39;0.7692307692307693;0.6153846153846154;84;64;110;104
608;607;39;0.9743589743589743;0.717948717948718;98;52;101;73
609;322;38;0.9736842105263158;0.868421052631579;146;60;150;69
609;610;40;0.975;0.225;73;15;75;69
610;609;38;0.9736842105263158;0.42105263157894735;119;35;123;85
610;611;40;0.975;0.425;133;26;137;62
611;610;38;0.5;0.21052631578947367;38;6;76;29
611;612;19;0.5263157894736842;0.3684210526315789;33;18;62;51
612;611;19;0.8421052631578947;0.5789473684210527;63;35;75;61
612;1397;19;0.8947368421052632;0.42105263157894735;102;27;114;66
613;275;34;0.8529411764705882;0.6764705882352942;86;62;101;92
613;614;34;0.9705882352941176;0.7058823529411765;79;31;81;44
614;613;34;0.6764705882352942;0.3235294117647059;70;35;103;110
614;615;34;0.5294117647058824;0.20588235294117646;32;5;60;27
614;1697;1;0.0;0.0;0;0;0;0
614;1698;68;0.36764705882352944;0.3382352941176471;34;33;93;98
614;1699;70;0.4142857142857143;0.3;22;13;53;46
615;614;34;0.5588235294117647;0.5294117647058824;87;63;155;120
615;616;34;0.5294117647058824;0.5294117647058824;57;48;109;90
616;615;34;0.5294117647058824;0.47058823529411764;56;40;106;86
